images,values
images/009842.png,2.25
images/009843.png,2.603
images/009844.png,3.01
images/009845.png,2.893
images/009846.png,2.913
images/009847.png,3.295
images/009848.png,3.391
images/009849.png,2.25
images/009850.png,5.0
images/009851.png,1.781
images/009852.png,1.795
images/009853.png,1.5
images/009854.png,5.00001
images/009855.png,4.5
images/009856.png,3.477
images/009857.png,5.00001
images/009858.png,2.788
images/009859.png,1.953
images/009860.png,1.563
images/009861.png,1.912
images/009862.png,2.18
images/009863.png,1.863
images/009864.png,2.213
images/009865.png,1.421
images/009866.png,1.85
images/009867.png,1.289
images/009868.png,1.918
images/009869.png,1.128
images/009870.png,1.223
images/009871.png,1.691
images/009872.png,1.331
images/009873.png,1.312
images/009874.png,1.624
images/009875.png,1.618
images/009876.png,1.404
images/009877.png,1.25
images/009878.png,1.083
images/009879.png,1.5
images/009880.png,1.188
images/009881.png,1.622
images/009882.png,1.683
images/009883.png,1.9
images/009884.png,1.948
images/009885.png,1.748
images/009886.png,1.625
images/009887.png,1.469
images/009888.png,1.546
images/009889.png,1.546
images/009890.png,1.833
images/009891.png,1.402
images/009892.png,1.631
images/009893.png,1.54
images/009894.png,1.561
images/009895.png,1.342
images/009896.png,2.181
images/009897.png,1.53
images/009898.png,1.425
images/009899.png,3.25
images/009900.png,1.527
images/009901.png,1.583
images/009902.png,1.362
images/009903.png,2.811
images/009904.png,2.068
images/009905.png,1.552
images/009906.png,1.945
images/009907.png,1.532
images/009908.png,1.532
images/009909.png,1.375
images/009910.png,1.629
images/009911.png,1.667
images/009912.png,1.398
images/009913.png,1.398
images/009914.png,2.104
images/009915.png,1.833
images/009916.png,1.836
images/009917.png,1.747
images/009918.png,1.615
images/009919.png,2.093
images/009920.png,2.026
images/009921.png,2.387
images/009922.png,1.644
images/009923.png,1.381
images/009924.png,1.752
images/009925.png,2.589
images/009926.png,1.873
images/009927.png,1.755
images/009928.png,1.26
images/009929.png,1.779
images/009930.png,2.699
images/009931.png,1.397
images/009932.png,1.421
images/009933.png,1.587
images/009934.png,1.944
images/009935.png,1.302
images/009936.png,1.634
images/009937.png,2.693
images/009938.png,1.875
images/009939.png,2.75
images/009940.png,1.486
images/009941.png,1.213
images/009942.png,2.167
images/009943.png,1.067
images/009944.png,1.304
images/009945.png,2.408
images/009946.png,1.951
images/009947.png,2.431
images/009948.png,2.286
images/009949.png,2.425
images/009950.png,2.875
images/009951.png,2.676
images/009952.png,1.852
images/009953.png,1.75
images/009954.png,2.012
images/009955.png,2.167
images/009956.png,3.313
images/009957.png,3.611
images/009958.png,3.048
images/009959.png,3.04
images/009960.png,3.988
images/009961.png,3.392
images/009962.png,3.259
images/009963.png,2.808
images/009964.png,3.367
images/009965.png,3.482
images/009966.png,2.485
images/009967.png,1.875
images/009968.png,1.969
images/009969.png,2.476
images/009970.png,2.765
images/009971.png,2.145
images/009972.png,1.844
images/009973.png,2.484
images/009974.png,1.597
images/009975.png,1.894
images/009976.png,3.033
images/009977.png,2.566
images/009978.png,2.758
images/009979.png,0.984
images/009980.png,1.528
images/009981.png,1.425
images/009982.png,1.469
images/009983.png,3.0
images/009984.png,2.45
images/009985.png,2.25
images/009986.png,1.958
images/009987.png,1.831
images/009988.png,1.857
images/009989.png,1.434
images/009990.png,1.431
images/009991.png,1.444
images/009992.png,1.388
images/009993.png,1.635
images/009994.png,1.851
images/009995.png,1.645
images/009996.png,1.559
images/009997.png,1.702
images/009998.png,2.017
images/009999.png,1.625
images/010000.png,2.096
images/010001.png,1.821
images/010002.png,2.064
images/010003.png,1.952
images/010004.png,1.948
images/010005.png,3.619
images/010006.png,1.872
images/010007.png,1.568
images/010008.png,1.804
images/010009.png,1.715
images/010010.png,1.704
images/010011.png,1.615
images/010012.png,1.627
images/010013.png,1.403
images/010014.png,1.859
images/010015.png,1.882
images/010016.png,1.75
images/010017.png,2.261
images/010018.png,2.133
images/010019.png,1.388
images/010020.png,1.52
images/010021.png,1.518
images/010022.png,1.283
images/010023.png,1.444
images/010024.png,1.451
images/010025.png,1.625
images/010026.png,1.138
images/010027.png,1.257
images/010028.png,1.549
images/010029.png,1.327
images/010030.png,1.097
images/010031.png,1.092
images/010032.png,1.211
images/010033.png,1.052
images/010034.png,1.118
images/010035.png,1.167
images/010036.png,0.906
images/010037.png,1.25
images/010038.png,1.125
images/010039.png,1.231
images/010040.png,1.083
images/010041.png,1.039
images/010042.png,1.171
images/010043.png,1.538
images/010044.png,1.601
images/010045.png,1.917
images/010046.png,1.825
images/010047.png,1.568
images/010048.png,1.649
images/010049.png,1.554
images/010050.png,1.53
images/010051.png,1.632
images/010052.png,1.443
images/010053.png,1.495
images/010054.png,1.55
images/010055.png,1.431
images/010056.png,1.361
images/010057.png,1.554
images/010058.png,1.718
images/010059.png,1.574
images/010060.png,1.728
images/010061.png,1.551
images/010062.png,1.792
images/010063.png,0.795
images/010064.png,0.85
images/010065.png,1.289
images/010066.png,0.857
images/010067.png,0.839
images/010068.png,1.109
images/010069.png,1.095
images/010070.png,1.557
images/010071.png,1.198
images/010072.png,1.163
images/010073.png,1.173
images/010074.png,1.248
images/010075.png,1.381
images/010076.png,1.221
images/010077.png,0.958
images/010078.png,1.456
images/010079.png,1.625
images/010080.png,1.808
images/010081.png,1.523
images/010082.png,1.984
images/010083.png,1.875
images/010084.png,1.741
images/010085.png,2.641
images/010086.png,2.289
images/010087.png,2.17
images/010088.png,2.558
images/010089.png,2.157
images/010090.png,2.02
images/010091.png,1.94
images/010092.png,2.328
images/010093.png,1.926
images/010094.png,1.852
images/010095.png,1.625
images/010096.png,1.86
images/010097.png,1.661
images/010098.png,1.619
images/010099.png,1.613
images/010100.png,1.754
images/010101.png,2.413
images/010102.png,1.981
images/010103.png,2.514
images/010104.png,2.15
images/010105.png,1.536
images/010106.png,1.452
images/010107.png,1.782
images/010108.png,1.413
images/010109.png,1.655
images/010110.png,1.37
images/010111.png,3.038
images/010112.png,2.411
images/010113.png,2.679
images/010114.png,1.45
images/010115.png,2.45
images/010116.png,2.247
images/010117.png,1.844
images/010118.png,2.677
images/010119.png,1.982
images/010120.png,1.744
images/010121.png,1.375
images/010122.png,1.396
images/010123.png,1.663
images/010124.png,2.917
images/010125.png,3.505
images/010126.png,2.27
images/010127.png,3.067
images/010128.png,2.474
images/010129.png,1.903
images/010130.png,2.676
images/010131.png,2.083
images/010132.png,1.964
images/010133.png,2.217
images/010134.png,2.302
images/010135.png,2.671
images/010136.png,1.704
images/010137.png,2.165
images/010138.png,1.954
images/010139.png,1.595
images/010140.png,1.25
images/010141.png,2.887
images/010142.png,2.582
images/010143.png,1.935
images/010144.png,2.266
images/010145.png,2.016
images/010146.png,3.021
images/010147.png,3.369
images/010148.png,4.118
images/010149.png,2.935
images/010150.png,4.0
images/010151.png,3.379
images/010152.png,3.646
images/010153.png,3.496
images/010154.png,3.754
images/010155.png,4.676
images/010156.png,1.618
images/010157.png,2.695
images/010158.png,3.815
images/010159.png,3.726
images/010160.png,3.469
images/010161.png,1.468
images/010162.png,3.413
images/010163.png,3.49
images/010164.png,3.341
images/010165.png,3.13
images/010166.png,5.00001
images/010167.png,4.596
images/010168.png,3.651
images/010169.png,5.00001
images/010170.png,1.888
images/010171.png,1.587
images/010172.png,1.375
images/010173.png,2.058
images/010174.png,1.692
images/010175.png,1.617
images/010176.png,1.743
images/010177.png,1.417
images/010178.png,1.849
images/010179.png,1.832
images/010180.png,1.875
images/010181.png,1.935
images/010182.png,1.914
images/010183.png,1.9
images/010184.png,2.56
images/010185.png,1.849
images/010186.png,1.852
images/010187.png,0.55
images/010188.png,1.675
images/010189.png,1.758
images/010190.png,2.75
images/010191.png,1.947
images/010192.png,1.975
images/010193.png,1.957
images/010194.png,1.821
images/010195.png,1.84
images/010196.png,1.831
images/010197.png,1.856
images/010198.png,2.4
images/010199.png,1.375
images/010200.png,1.87
images/010201.png,2.393
images/010202.png,1.911
images/010203.png,1.625
images/010204.png,1.821
images/010205.png,2.417
images/010206.png,2.935
images/010207.png,2.325
images/010208.png,2.356
images/010209.png,2.436
images/010210.png,3.187
images/010211.png,3.519
images/010212.png,2.304
images/010213.png,2.154
images/010214.png,2.186
images/010215.png,1.952
images/010216.png,1.438
images/010217.png,1.773
images/010218.png,1.191
images/010219.png,1.733
images/010220.png,1.625
images/010221.png,1.75
images/010222.png,2.296
images/010223.png,2.434
images/010224.png,1.882
images/010225.png,2.021
images/010226.png,1.909
images/010227.png,1.489
images/010228.png,1.68
images/010229.png,1.55
images/010230.png,1.866
images/010231.png,1.825
images/010232.png,1.625
images/010233.png,1.938
images/010234.png,1.658
images/010235.png,1.339
images/010236.png,1.578
images/010237.png,1.763
images/010238.png,2.773
images/010239.png,1.144
images/010240.png,2.184
images/010241.png,2.655
images/010242.png,2.701
images/010243.png,2.708
images/010244.png,2.852
images/010245.png,2.992
images/010246.png,2.803
images/010247.png,2.898
images/010248.png,2.745
images/010249.png,2.75
images/010250.png,2.014
images/010251.png,1.717
images/010252.png,1.846
images/010253.png,1.569
images/010254.png,1.839
images/010255.png,1.907
images/010256.png,2.043
images/010257.png,2.54
images/010258.png,3.5
images/010259.png,1.875
images/010260.png,2.623
images/010261.png,2.885
images/010262.png,2.722
images/010263.png,3.019
images/010264.png,2.605
images/010265.png,2.422
images/010266.png,2.269
images/010267.png,2.406
images/010268.png,1.453
images/010269.png,3.244
images/010270.png,1.624
images/010271.png,1.585
images/010272.png,2.971
images/010273.png,2.16
images/010274.png,2.0
images/010275.png,1.428
images/010276.png,1.139
images/010277.png,2.979
images/010278.png,3.275
images/010279.png,2.383
images/010280.png,3.717
images/010281.png,2.789
images/010282.png,2.461
images/010283.png,2.637
images/010284.png,2.728
images/010285.png,2.996
images/010286.png,2.457
images/010287.png,2.594
images/010288.png,2.643
images/010289.png,2.317
images/010290.png,2.803
images/010291.png,2.439
images/010292.png,4.613
images/010293.png,2.335
images/010294.png,2.061
images/010295.png,2.35
images/010296.png,3.03
images/010297.png,3.088
images/010298.png,3.718
images/010299.png,2.724
images/010300.png,3.064
images/010301.png,2.775
images/010302.png,3.579
images/010303.png,2.526
images/010304.png,1.696
images/010305.png,3.019
images/010306.png,2.682
images/010307.png,2.593
images/010308.png,3.549
images/010309.png,3.663
images/010310.png,3.078
images/010311.png,4.102
images/010312.png,4.153
images/010313.png,2.33
images/010314.png,2.359
images/010315.png,2.135
images/010316.png,3.049
images/010317.png,4.543
images/010318.png,4.601
images/010319.png,3.653
images/010320.png,3.356
images/010321.png,2.66
images/010322.png,2.882
images/010323.png,3.8
images/010324.png,4.17
images/010325.png,2.314
images/010326.png,2.832
images/010327.png,3.531
images/010328.png,4.105
images/010329.png,2.705
images/010330.png,3.007
images/010331.png,2.664
images/010332.png,5.00001
images/010333.png,3.883
images/010334.png,3.14
images/010335.png,4.137
images/010336.png,5.00001
images/010337.png,2.307
images/010338.png,2.046
images/010339.png,3.887
images/010340.png,2.903
images/010341.png,2.42
images/010342.png,2.371
images/010343.png,2.869
images/010344.png,2.566
images/010345.png,2.274
images/010346.png,2.484
images/010347.png,2.74
images/010348.png,2.796
images/010349.png,2.781
images/010350.png,2.432
images/010351.png,1.431
images/010352.png,2.574
images/010353.png,2.022
images/010354.png,1.864
images/010355.png,2.725
images/010356.png,2.66
images/010357.png,2.881
images/010358.png,3.148
images/010359.png,3.156
images/010360.png,2.803
images/010361.png,2.866
images/010362.png,1.972
images/010363.png,2.827
images/010364.png,2.48
images/010365.png,2.362
images/010366.png,3.039
images/010367.png,2.348
images/010368.png,2.508
images/010369.png,1.641
images/010370.png,2.379
images/010371.png,2.519
images/010372.png,3.513
images/010373.png,2.948
images/010374.png,2.233
images/010375.png,2.887
images/010376.png,4.841
images/010377.png,4.366
images/010378.png,2.932
images/010379.png,2.166
images/010380.png,1.967
images/010381.png,2.38
images/010382.png,2.75
images/010383.png,1.848
images/010384.png,2.578
images/010385.png,2.787
images/010386.png,2.479
images/010387.png,3.161
images/010388.png,3.48
images/010389.png,3.576
images/010390.png,1.956
images/010391.png,3.314
images/010392.png,2.142
images/010393.png,3.379
images/010394.png,1.708
images/010395.png,1.818
images/010396.png,2.223
images/010397.png,1.844
images/010398.png,2.86
images/010399.png,3.632
images/010400.png,4.474
images/010401.png,3.782
images/010402.png,4.954
images/010403.png,3.02
images/010404.png,2.798
images/010405.png,4.833
images/010406.png,1.678
images/010407.png,2.15
images/010408.png,1.903
images/010409.png,2.608
images/010410.png,1.519
images/010411.png,2.339
images/010412.png,2.849
images/010413.png,2.04
images/010414.png,1.828
images/010415.png,5.00001
images/010416.png,2.19
images/010417.png,5.00001
images/010418.png,5.00001
images/010419.png,5.00001
images/010420.png,4.029
images/010421.png,2.82
images/010422.png,3.092
images/010423.png,2.942
images/010424.png,3.635
images/010425.png,3.108
images/010426.png,2.207
images/010427.png,3.873
images/010428.png,3.255
images/010429.png,2.494
images/010430.png,2.841
images/010431.png,2.471
images/010432.png,2.31
images/010433.png,2.313
images/010434.png,3.708
images/010435.png,2.406
images/010436.png,1.875
images/010437.png,1.906
images/010438.png,3.1
images/010439.png,2.438
images/010440.png,3.413
images/010441.png,2.521
images/010442.png,2.46
images/010443.png,2.806
images/010444.png,3.465
images/010445.png,4.14
images/010446.png,3.462
images/010447.png,3.588
images/010448.png,5.00001
images/010449.png,2.778
images/010450.png,5.00001
images/010451.png,3.0
images/010452.png,2.881
images/010453.png,3.127
images/010454.png,5.00001
images/010455.png,2.488
images/010456.png,2.716
images/010457.png,4.022
images/010458.png,5.00001
